"","TEAM_NAME","TEAM_ID","GAME_ID","GAME_DATE","MATCHUP","game_number","version","OPP_NAME","matchup_start","round","matchup_full","TEAM_COLOR","OPP_COLOR","season"
"121","Milwaukee Bucks","1610612749","0042200103","2023-04-22","MIL vs. MIA","Game 3","Thu Apr 24 23:18:43","Miami Heat","2023-04-16",1,"Round 1: MIL vs. MIA, Game 3","#00471B","#98002E","2022-23"
"122","Milwaukee Bucks","1610612749","0042200104","2023-04-24","MIL vs. MIA","Game 4","Thu Apr 24 23:18:43","Miami Heat","2023-04-16",1,"Round 1: MIL vs. MIA, Game 4","#00471B","#98002E","2022-23"
"123","Milwaukee Bucks","1610612749","0042200105","2023-04-26","MIL vs. MIA","Game 5","Thu Apr 24 23:18:43","Miami Heat","2023-04-16",1,"Round 1: MIL vs. MIA, Game 5","#00471B","#98002E","2022-23"
"124","Minnesota Timberwolves","1610612750","0042200141","2023-04-16","MIN vs. DEN","Game 1","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-16",1,"Round 1: MIN vs. DEN, Game 1","#236192","#0E2240","2022-23"
"125","Minnesota Timberwolves","1610612750","0042200142","2023-04-19","MIN vs. DEN","Game 2","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-16",1,"Round 1: MIN vs. DEN, Game 2","#236192","#0E2240","2022-23"
"126","Minnesota Timberwolves","1610612750","0042200143","2023-04-21","MIN vs. DEN","Game 3","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-16",1,"Round 1: MIN vs. DEN, Game 3","#236192","#0E2240","2022-23"
"127","Minnesota Timberwolves","1610612750","0042200144","2023-04-23","MIN vs. DEN","Game 4","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-16",1,"Round 1: MIN vs. DEN, Game 4","#236192","#0E2240","2022-23"
"128","Minnesota Timberwolves","1610612750","0042200145","2023-04-25","MIN vs. DEN","Game 5","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-16",1,"Round 1: MIN vs. DEN, Game 5","#236192","#0E2240","2022-23"
"129","New York Knicks","1610612752","0042200131","2023-04-15","NYK vs. CLE","Game 1","Thu Apr 24 23:18:43","Cleveland Cavaliers","2023-04-15",1,"Round 1: NYK vs. CLE, Game 1","#006BB6","#860038","2022-23"
"130","New York Knicks","1610612752","0042200132","2023-04-18","NYK vs. CLE","Game 2","Thu Apr 24 23:18:43","Cleveland Cavaliers","2023-04-15",1,"Round 1: NYK vs. CLE, Game 2","#006BB6","#860038","2022-23"
"131","New York Knicks","1610612752","0042200133","2023-04-21","NYK vs. CLE","Game 3","Thu Apr 24 23:18:43","Cleveland Cavaliers","2023-04-15",1,"Round 1: NYK vs. CLE, Game 3","#006BB6","#860038","2022-23"
"132","New York Knicks","1610612752","0042200134","2023-04-23","NYK vs. CLE","Game 4","Thu Apr 24 23:18:43","Cleveland Cavaliers","2023-04-15",1,"Round 1: NYK vs. CLE, Game 4","#006BB6","#860038","2022-23"
"133","New York Knicks","1610612752","0042200135","2023-04-26","NYK vs. CLE","Game 5","Thu Apr 24 23:18:43","Cleveland Cavaliers","2023-04-15",1,"Round 1: NYK vs. CLE, Game 5","#006BB6","#860038","2022-23"
"134","New York Knicks","1610612752","0042200201","2023-04-30","NYK vs. MIA","Game 1","Thu Apr 24 23:18:43","Miami Heat","2023-04-30",2,"Round 2: NYK vs. MIA, Game 1","#006BB6","#98002E","2022-23"
"135","New York Knicks","1610612752","0042200202","2023-05-02","NYK vs. MIA","Game 2","Thu Apr 24 23:18:43","Miami Heat","2023-04-30",2,"Round 2: NYK vs. MIA, Game 2","#006BB6","#98002E","2022-23"
"136","New York Knicks","1610612752","0042200203","2023-05-06","NYK vs. MIA","Game 3","Thu Apr 24 23:18:43","Miami Heat","2023-04-30",2,"Round 2: NYK vs. MIA, Game 3","#006BB6","#98002E","2022-23"
"137","New York Knicks","1610612752","0042200204","2023-05-08","NYK vs. MIA","Game 4","Thu Apr 24 23:18:43","Miami Heat","2023-04-30",2,"Round 2: NYK vs. MIA, Game 4","#006BB6","#98002E","2022-23"
"138","New York Knicks","1610612752","0042200205","2023-05-10","NYK vs. MIA","Game 5","Thu Apr 24 23:18:43","Miami Heat","2023-04-30",2,"Round 2: NYK vs. MIA, Game 5","#006BB6","#98002E","2022-23"
"139","New York Knicks","1610612752","0042200206","2023-05-12","NYK vs. MIA","Game 6","Thu Apr 24 23:18:43","Miami Heat","2023-04-30",2,"Round 2: NYK vs. MIA, Game 6","#006BB6","#98002E","2022-23"
"140","Philadelphia 76ers","1610612755","0042200121","2023-04-15","PHI vs. BKN","Game 1","Thu Apr 24 23:18:43","Brooklyn Nets","2023-04-15",1,"Round 1: PHI vs. BKN, Game 1","#006BB6","#000000","2022-23"
"141","Philadelphia 76ers","1610612755","0042200122","2023-04-17","PHI vs. BKN","Game 2","Thu Apr 24 23:18:43","Brooklyn Nets","2023-04-15",1,"Round 1: PHI vs. BKN, Game 2","#006BB6","#000000","2022-23"
"142","Philadelphia 76ers","1610612755","0042200123","2023-04-20","PHI vs. BKN","Game 3","Thu Apr 24 23:18:43","Brooklyn Nets","2023-04-15",1,"Round 1: PHI vs. BKN, Game 3","#006BB6","#000000","2022-23"
"143","Philadelphia 76ers","1610612755","0042200124","2023-04-22","PHI vs. BKN","Game 4","Thu Apr 24 23:18:43","Brooklyn Nets","2023-04-15",1,"Round 1: PHI vs. BKN, Game 4","#006BB6","#000000","2022-23"
"144","Philadelphia 76ers","1610612755","0042200211","2023-05-01","PHI vs. BOS","Game 1","Thu Apr 24 23:18:43","Boston Celtics","2023-05-01",2,"Round 2: PHI vs. BOS, Game 1","#006BB6","#007A33","2022-23"
"145","Philadelphia 76ers","1610612755","0042200212","2023-05-03","PHI vs. BOS","Game 2","Thu Apr 24 23:18:43","Boston Celtics","2023-05-01",2,"Round 2: PHI vs. BOS, Game 2","#006BB6","#007A33","2022-23"
"146","Philadelphia 76ers","1610612755","0042200213","2023-05-05","PHI vs. BOS","Game 3","Thu Apr 24 23:18:43","Boston Celtics","2023-05-01",2,"Round 2: PHI vs. BOS, Game 3","#006BB6","#007A33","2022-23"
"147","Philadelphia 76ers","1610612755","0042200214","2023-05-07","PHI vs. BOS","Game 4","Thu Apr 24 23:18:43","Boston Celtics","2023-05-01",2,"Round 2: PHI vs. BOS, Game 4","#006BB6","#007A33","2022-23"
"148","Philadelphia 76ers","1610612755","0042200215","2023-05-09","PHI vs. BOS","Game 5","Thu Apr 24 23:18:43","Boston Celtics","2023-05-01",2,"Round 2: PHI vs. BOS, Game 5","#006BB6","#007A33","2022-23"
"149","Philadelphia 76ers","1610612755","0042200216","2023-05-11","PHI vs. BOS","Game 6","Thu Apr 24 23:18:43","Boston Celtics","2023-05-01",2,"Round 2: PHI vs. BOS, Game 6","#006BB6","#007A33","2022-23"
"150","Philadelphia 76ers","1610612755","0042200217","2023-05-14","PHI vs. BOS","Game 7","Thu Apr 24 23:18:43","Boston Celtics","2023-05-01",2,"Round 2: PHI vs. BOS, Game 7","#006BB6","#007A33","2022-23"
"151","Phoenix Suns","1610612756","0042200171","2023-04-16","PHX vs. LAC","Game 1","Thu Apr 24 23:18:43","LA Clippers","2023-04-16",1,"Round 1: PHX vs. LAC, Game 1","#1D1160","#5D76A9","2022-23"
"152","Phoenix Suns","1610612756","0042200172","2023-04-18","PHX vs. LAC","Game 2","Thu Apr 24 23:18:43","LA Clippers","2023-04-16",1,"Round 1: PHX vs. LAC, Game 2","#1D1160","#5D76A9","2022-23"
"153","Phoenix Suns","1610612756","0042200173","2023-04-20","PHX vs. LAC","Game 3","Thu Apr 24 23:18:43","LA Clippers","2023-04-16",1,"Round 1: PHX vs. LAC, Game 3","#1D1160","#5D76A9","2022-23"
"154","Phoenix Suns","1610612756","0042200174","2023-04-22","PHX vs. LAC","Game 4","Thu Apr 24 23:18:43","LA Clippers","2023-04-16",1,"Round 1: PHX vs. LAC, Game 4","#1D1160","#5D76A9","2022-23"
"155","Phoenix Suns","1610612756","0042200175","2023-04-25","PHX vs. LAC","Game 5","Thu Apr 24 23:18:43","LA Clippers","2023-04-16",1,"Round 1: PHX vs. LAC, Game 5","#1D1160","#5D76A9","2022-23"
"156","Phoenix Suns","1610612756","0042200221","2023-04-29","PHX vs. DEN","Game 1","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-29",2,"Round 2: PHX vs. DEN, Game 1","#1D1160","#0E2240","2022-23"
"157","Phoenix Suns","1610612756","0042200222","2023-05-01","PHX vs. DEN","Game 2","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-29",2,"Round 2: PHX vs. DEN, Game 2","#1D1160","#0E2240","2022-23"
"158","Phoenix Suns","1610612756","0042200223","2023-05-05","PHX vs. DEN","Game 3","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-29",2,"Round 2: PHX vs. DEN, Game 3","#1D1160","#0E2240","2022-23"
"159","Phoenix Suns","1610612756","0042200224","2023-05-07","PHX vs. DEN","Game 4","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-29",2,"Round 2: PHX vs. DEN, Game 4","#1D1160","#0E2240","2022-23"
"160","Phoenix Suns","1610612756","0042200225","2023-05-09","PHX vs. DEN","Game 5","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-29",2,"Round 2: PHX vs. DEN, Game 5","#1D1160","#0E2240","2022-23"
"161","Phoenix Suns","1610612756","0042200226","2023-05-11","PHX vs. DEN","Game 6","Thu Apr 24 23:18:43","Denver Nuggets","2023-04-29",2,"Round 2: PHX vs. DEN, Game 6","#1D1160","#0E2240","2022-23"
"162","Sacramento Kings","1610612758","0042200161","2023-04-15","SAC vs. GSW","Game 1","Thu Apr 24 23:18:43","Golden State Warriors","2023-04-15",1,"Round 1: SAC vs. GSW, Game 1","#5A2D81","#1D428A","2022-23"
"163","Sacramento Kings","1610612758","0042200162","2023-04-17","SAC vs. GSW","Game 2","Thu Apr 24 23:18:43","Golden State Warriors","2023-04-15",1,"Round 1: SAC vs. GSW, Game 2","#5A2D81","#1D428A","2022-23"
"164","Sacramento Kings","1610612758","0042200163","2023-04-20","SAC vs. GSW","Game 3","Thu Apr 24 23:18:43","Golden State Warriors","2023-04-15",1,"Round 1: SAC vs. GSW, Game 3","#5A2D81","#1D428A","2022-23"
"165","Sacramento Kings","1610612758","0042200164","2023-04-23","SAC vs. GSW","Game 4","Thu Apr 24 23:18:43","Golden State Warriors","2023-04-15",1,"Round 1: SAC vs. GSW, Game 4","#5A2D81","#1D428A","2022-23"
"166","Sacramento Kings","1610612758","0042200165","2023-04-26","SAC vs. GSW","Game 5","Thu Apr 24 23:18:43","Golden State Warriors","2023-04-15",1,"Round 1: SAC vs. GSW, Game 5","#5A2D81","#1D428A","2022-23"
"167","Sacramento Kings","1610612758","0042200166","2023-04-28","SAC vs. GSW","Game 6","Thu Apr 24 23:18:43","Golden State Warriors","2023-04-15",1,"Round 1: SAC vs. GSW, Game 6","#5A2D81","#1D428A","2022-23"
"168","Sacramento Kings","1610612758","0042200167","2023-04-30","SAC vs. GSW","Game 7","Thu Apr 24 23:18:43","Golden State Warriors","2023-04-15",1,"Round 1: SAC vs. GSW, Game 7","#5A2D81","#1D428A","2022-23"
